,Unnamed: 0,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,user_type_cat,duration_trim,duration_time,ride_date,ride_id
18440,18440,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5522,2,1988,Male,26,2,9 ,9,2020-09-24,359428
18441,18441,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5019,2,1982,Male,26,2,6 ,6,2018-12-07,453035
18442,18442,12 minutes,81,Berry St at 4th St,96,Dolores St at 15th St,5506,3,1983,Male,26,3,12 ,12,2018-06-02,356977
18443,18443,8 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,4602,2,1995,Female,29,2,8 ,8,2015-12-14,467700
18444,18444,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,5407,3,1974,Male,26,3,9 ,9,2018-05-19,384318
18445,18445,7 minutes,16,Steuart St at Market St,13,Commercial St at Montgomery St,5491,2,1986,Male,26,2,7 ,7,2020-11-04,343666
18446,18446,11 minutes,3,Powell St BART Station (Market St at 4th St),24,Spear St at Folsom St,5396,2,1980,Male,29,2,11 ,11,2018-08-23,207508
18447,18447,3 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),5366,3,1993,Male,29,3,3 ,3,2016-11-15,491877
18448,18448,8 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5556,2,1977,Male,29,2,8 ,8,2019-01-23,35441
18449,18449,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5237,1,1993,Male,27,1,11 ,11,2017-06-20,68563
18450,18450,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5275,2,1968,Male,27,2,8 ,8,2018-03-01,94021
18451,18451,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,4382,2,1986,Male,27,2,5 ,5,2018-12-31,394861
18452,18452,9 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4947,3,1987,Female,29,3,9 ,9,2017-12-31,225832
18453,18453,13 minutes,81,Berry St at 4th St,19,Post St at Kearny St,4757,2,1968,Male,29,2,13 ,13,2017-10-05,6415
18454,18454,10 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4639,2,1987,Male,26,2,10 ,10,2016-01-15,36821
18455,18455,8 minutes,22,Howard St at Beale St,64,5th St at Brannan St,5283,1,1978,Male,29,1,8 ,8,2018-03-03,433009
18456,18456,10 minutes,81,Berry St at 4th St,20,Mechanics Monument Plaza (Market St at Bush St),4631,2,1992,Male,29,2,10 ,10,2017-12-13,229047
18457,18457,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5338,1,1960,Male,29,1,9 ,9,2015-10-21,479577
18458,18458,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4733,1,1984,Male,27,1,8 ,8,2015-11-05,304288
18459,18459,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),92,Mission Bay Kids Park,5005,3,1986,Male,26,3,20 ,20,2022-01-20,302719
18460,18460,9 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4968,3,1974,Female,27,3,9 ,9,2021-08-31,436499
18461,18461,3 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,5039,2,1977,Male,26,2,3 ,3,2015-09-17,337648
18462,18462,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),109,17th St at Valencia St,4980,3,1992,Male,29,3,16 ,16,2019-01-10,490689
18463,18463,16 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),5070,1,1974,Male,26,1,16 ,16,2019-07-19,342144
18464,18464,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5538,2,1988,Male,26,2,16 ,16,2018-01-21,51002
18465,18465,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4852,2,1988,Female,26,2,11 ,11,2022-06-06,276543
18466,18466,14 minutes,3,Powell St BART Station (Market St at 4th St),91,Berry St at King St,5518,2,1990,Male,26,2,14 ,14,2022-10-23,482066
18467,18467,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5009,3,1990,Male,26,3,8 ,8,2015-10-13,219998
18468,18468,11 minutes,16,Steuart St at Market St,41,Golden Gate Ave at Polk St,5460,2,1964,Male,27,2,11 ,11,2017-09-13,314859
18469,18469,8 minutes,16,Steuart St at Market St,321,5th St at Folsom,4408,2,1972,Female,29,2,8 ,8,2015-05-03,400921
18470,18470,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4637,1,1984,Male,27,1,10 ,10,2019-03-03,471435
18471,18471,11 minutes,22,Howard St at Beale St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2176,2,1980,Female,29,2,11 ,11,2020-11-29,206328
18472,18472,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4778,2,1974,Male,29,2,9 ,9,2018-04-08,488522
18473,18473,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5409,2,1984,Female,26,2,14 ,14,2019-01-14,403762
18474,18474,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),79,7th St at Brannan St,5108,3,1995,Male,27,3,4 ,4,2022-07-10,187321
18475,18475,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),336,Potrero Ave and Mariposa St,1846,2,1997,Male,26,2,11 ,11,2019-06-05,134215
18476,18476,4 minutes,22,Howard St at Beale St,15,San Francisco Ferry Building (Harry Bridges Plaza),5006,2,1979,Female,29,2,4 ,4,2017-07-15,39646
18477,18477,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),77,11th St at Natoma St,4848,2,1981,Male,26,2,10 ,10,2015-08-17,270275
18478,18478,6 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5490,3,1981,Female,27,3,6 ,6,2017-03-23,337690
18479,18479,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4805,2,1977,Male,26,2,8 ,8,2015-10-23,417225
18480,18480,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,4838,3,1986,Male,26,3,13 ,13,2016-04-22,316117
18481,18481,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,4969,1,1980,Male,29,1,9 ,9,2018-10-03,181777
18482,18482,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),36,Folsom St at 3rd St,5065,2,1971,Male,29,2,7 ,7,2019-09-13,211787
18483,18483,8 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,3328,2,1992,Male,27,2,8 ,8,2021-12-26,216283
18484,18484,8 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),2206,2,1987,Male,26,2,8 ,8,2015-05-20,169884
18485,18485,7 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4739,3,1995,Male,26,3,7 ,7,2019-09-16,170196
18486,18486,7 minutes,5,Powell St BART Station (Market St at 5th St),17,Embarcadero BART Station (Beale St at Market St),2138,2,1978,Male,26,2,7 ,7,2021-04-15,328435
18487,18487,4 minutes,81,Berry St at 4th St,90,Townsend St at 7th St,4571,3,1971,Male,26,3,4 ,4,2020-02-13,253152
18488,18488,12 minutes,16,Steuart St at Market St,371,Lombard St at Columbus Ave,5349,1,1967,Female,29,1,12 ,12,2016-10-15,299566
18489,18489,12 minutes,22,Howard St at Beale St,345,Hubbell St at 16th St,4438,3,1989,Male,29,3,12 ,12,2021-06-16,478582
18490,18490,5 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5168,3,1982,Male,29,3,5 ,5,2017-10-29,249729
18491,18491,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),50,2nd St at Townsend St,5306,3,1995,Male,26,3,3 ,3,2017-11-25,33623
18492,18492,42 minutes,16,Steuart St at Market St,39,Scott St at Golden Gate Ave,5262,1,1990,Male,29,1,42 ,42,2015-07-14,248331
18493,18493,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4969,2,1989,Male,27,2,9 ,9,2019-07-30,85292
18494,18494,7 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,4958,1,1978,Male,26,1,7 ,7,2018-09-28,65702
18495,18495,4 minutes,5,Powell St BART Station (Market St at 5th St),21,Montgomery St BART Station (Market St at 2nd St),4805,3,1991,Male,29,3,4 ,4,2017-06-21,148437
18496,18496,13 minutes,22,Howard St at Beale St,112,Harrison St at 17th St,5019,2,1983,Male,26,2,13 ,13,2018-01-21,313601
18497,18497,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,4748,1,1992,Male,29,1,4 ,4,2019-02-03,213171
18498,18498,4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4780,2,1988,Male,27,2,4 ,4,2015-11-06,134486
18499,18499,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4733,3,1984,Male,27,3,9 ,9,2022-11-22,198793
18500,18500,6 minutes,22,Howard St at Beale St,321,5th St at Folsom,5014,2,1966,Male,29,2,6 ,6,2015-06-23,111095
18501,18501,2 minutes,5,Powell St BART Station (Market St at 5th St),34,Father Alfred E Boeddeker Park,5182,3,1993,Female,27,3,2 ,2,2017-07-25,490360
18502,18502,51 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,5454,3,1961,Male,26,3,51 ,51,2016-11-17,444950
18503,18503,9 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4808,2,1990,Male,29,2,9 ,9,2022-12-16,487385
18504,18504,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,4738,1,1988,Male,27,1,14 ,14,2019-03-05,344290
18505,18505,46 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),5522,2,1992,Male,26,2,46 ,46,2020-10-08,90944
18506,18506,10 minutes,81,Berry St at 4th St,112,Harrison St at 17th St,5048,2,1968,Male,27,2,10 ,10,2022-01-17,68897
18507,18507,1 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),16,Steuart St at Market St,579,3,1978,Male,29,3,1 ,1,2019-06-16,45336
18508,18508,7 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5286,2,1980,Male,29,2,7 ,7,2022-12-04,214949
18509,18509,3 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4822,2,1984,Male,29,2,3 ,3,2019-10-10,326448
18510,18510,19 minutes,81,Berry St at 4th St,324,Union Square (Powell St at Post St),5024,3,1997,Male,26,3,19 ,19,2015-09-05,260672
18511,18511,3 minutes,16,Steuart St at Market St,24,Spear St at Folsom St,4414,1,1953,Male,26,1,3 ,3,2021-06-09,419461
18512,18512,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4633,1,1984,Male,27,1,6 ,6,2015-02-21,291067
18513,18513,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),41,Golden Gate Ave at Polk St,5370,2,1965,Male,27,2,9 ,9,2022-06-19,266664
18514,18514,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5006,2,1970,Male,26,2,7 ,7,2022-02-26,46068
18515,18515,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4597,3,1999,Male,26,3,10 ,10,2017-01-06,208467
18516,18516,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,5355,2,1960,Female,29,2,5 ,5,2019-06-14,82367
18517,18517,8 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4561,2,1983,Male,27,2,8 ,8,2021-12-29,358984
18518,18518,8 minutes,3,Powell St BART Station (Market St at 4th St),350,8th St at Brannan St,4921,2,1988,Female,27,2,8 ,8,2017-12-26,273761
18519,18519,12 minutes,5,Powell St BART Station (Market St at 5th St),133,Valencia St at 22nd St,4809,1,1984,Female,29,1,12 ,12,2022-08-14,432985
18520,18520,15 minutes,3,Powell St BART Station (Market St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),1900,2,1989,Male,27,2,15 ,15,2018-01-12,247172
18521,18521,26 minutes,22,Howard St at Beale St,375,Grove St at Masonic Ave,220,2,1977,Male,26,2,26 ,26,2022-08-09,341586
18522,18522,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5370,2,1989,Male,29,2,7 ,7,2021-04-28,190176
18523,18523,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),364,China Basin St at 3rd St,3139,3,1981,Male,27,3,5 ,5,2017-07-14,475850
18524,18524,26 minutes,16,Steuart St at Market St,126,Esprit Park,4894,3,1986,Female,27,3,26 ,26,2018-11-21,253857
18525,18525,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),112,Harrison St at 17th St,5261,2,1993,Male,27,2,14 ,14,2022-08-31,197464
18526,18526,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5409,2,1983,Male,26,2,4 ,4,2022-06-08,236970
18527,18527,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,4965,2,1968,Male,27,2,14 ,14,2016-05-27,268231
18528,18528,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4942,2,1988,Male,27,2,15 ,15,2018-12-03,406271
18529,18529,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,4671,3,1988,Male,29,3,13 ,13,2022-01-16,196762
18530,18530,4 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3377,3,1967,Male,26,3,4 ,4,2016-05-14,316211
18531,18531,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,4960,2,1972,Male,29,2,4 ,4,2019-11-29,355168
18532,18532,23 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,1824,3,1977,Female,26,3,23 ,23,2017-09-13,272866
18533,18533,3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5460,2,1955,Male,27,2,3 ,3,2018-07-04,232125
18534,18534,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,3328,2,1972,Male,27,2,3 ,3,2016-05-14,404534
18535,18535,2 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),444,3,1975,Male,27,3,2 ,2,2020-07-01,85180
18536,18536,5 minutes,81,Berry St at 4th St,349,Howard St at Mary St,5247,1,1983,Female,26,1,5 ,5,2017-04-26,438339
18537,18537,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5477,2,1979,Male,27,2,6 ,6,2017-10-18,340742
18538,18538,4 minutes,81,Berry St at 4th St,66,3rd St at Townsend St,5382,1,1978,Male,26,1,4 ,4,2016-06-17,326587
18539,18539,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,4980,2,1988,Male,26,2,9 ,9,2015-08-15,322603
18540,18540,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5374,2,1984,Female,26,2,9 ,9,2017-07-11,282526
18541,18541,7 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,4902,2,1965,Male,26,2,7 ,7,2016-01-24,335666
18542,18542,11 minutes,5,Powell St BART Station (Market St at 5th St),89,Division St at Potrero Ave,5007,1,1990,Female,26,1,11 ,11,2018-08-29,295139
18543,18543,3 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),4834,1,1988,Male,29,1,3 ,3,2015-03-19,423715
18544,18544,12 minutes,3,Powell St BART Station (Market St at 4th St),27,Beale St at Harrison St,5260,2,1970,Female,26,2,12 ,12,2019-12-29,398719
18545,18545,8 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,4987,2,1983,Male,26,2,8 ,8,2018-07-30,334276
18546,18546,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),49,S Park St at 3rd St,5444,1,1982,Male,26,1,3 ,3,2020-02-04,46432
18547,18547,3 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,97,2,1980,Female,29,2,3 ,3,2021-10-18,9732
18548,18548,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4712,3,2000,Male,29,3,6 ,6,2016-07-20,180522
18549,18549,19 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,4320,2,1984,Female,29,2,19 ,19,2017-06-01,439986
18550,18550,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4597,2,1987,Male,26,2,7 ,7,2018-12-23,235360
18551,18551,10 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),4822,3,1967,Male,29,3,10 ,10,2015-12-22,488439
18552,18552,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5351,2,1956,Male,26,2,5 ,5,2016-04-16,381313
18553,18553,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5159,2,1985,Male,27,2,5 ,5,2020-09-05,54510
18554,18554,15 minutes,16,Steuart St at Market St,79,7th St at Brannan St,4805,2,1991,Male,27,2,15 ,15,2015-11-16,52199
18555,18555,34 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),5261,3,1985,Male,26,3,34 ,34,2018-10-12,4658
18556,18556,8 minutes,22,Howard St at Beale St,324,Union Square (Powell St at Post St),4629,3,1984,Male,29,3,8 ,8,2017-07-30,68279
18557,18557,3 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5159,2,1964,Male,29,2,3 ,3,2015-11-26,26450
18558,18558,24 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,3326,2,1958,Male,29,2,24 ,24,2015-04-14,26023
18559,18559,21 minutes,22,Howard St at Beale St,74,Laguna St at Hayes St,2090,3,1943,Female,26,3,21 ,21,2019-12-03,458548
18560,18560,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,4774,1,1969,Male,27,1,4 ,4,2016-01-02,204340
18561,18561,2 minutes,81,Berry St at 4th St,49,S Park St at 3rd St,5288,3,1981,Male,26,3,2 ,2,2022-11-07,60905
18562,18562,17 minutes,16,Steuart St at Market St,116,Mississippi St at 17th St,619,3,1952,Male,26,3,17 ,17,2017-05-11,119461
18563,18563,4 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4805,3,1975,Male,27,3,4 ,4,2017-04-09,184749
18564,18564,11 minutes,3,Powell St BART Station (Market St at 4th St),79,7th St at Brannan St,2937,2,1982,Female,26,2,11 ,11,2016-09-22,264057
18565,18565,2 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),4944,3,1985,Male,26,3,2 ,2,2021-02-03,404839
18566,18566,2 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),24,Spear St at Folsom St,5558,2,1977,Male,29,2,2 ,2,2015-03-18,52087
18567,18567,3 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,1936,2,1964,Male,29,2,3 ,3,2019-05-02,415304
18568,18568,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),5,Powell St BART Station (Market St at 5th St),4809,2,1979,Male,26,2,3 ,3,2015-05-31,80119
18569,18569,6 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,3223,1,1980,Male,27,1,6 ,6,2015-06-14,356622
18570,18570,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4337,3,1992,Female,27,3,16 ,16,2016-03-24,270092
18571,18571,44 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5145,2,1983,Male,27,2,44 ,44,2022-10-26,290637
18572,18572,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4617,2,1986,Female,26,2,5 ,5,2016-12-27,104224
18573,18573,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,4822,2,1964,Male,26,2,3 ,3,2022-01-23,201011
18574,18574,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5374,2,1968,Other,27,2,14 ,14,2020-01-01,319607
18575,18575,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1852,2,1980,Male,29,2,11 ,11,2022-02-04,377702
18576,18576,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4639,2,1995,Male,26,2,3 ,3,2017-03-14,492344
